date,manner_of_death,armed,age,gender,race,city,state,signs_of_mental_illness,threat_level,flee,body_camera,longitude,latitude
19-08-18,shot,toy weapon,21,M,B,Bakersfield,CA,FALSE,other,Not fleeing,FALSE,-119.053,35.329
19-08-18,shot,gun,42,M,,Spokane,WA,TRUE,attack,Not fleeing,FALSE,-117.218,47.694
19-08-18,shot,gun,33,M,B,Atlanta,GA,FALSE,attack,Not fleeing,FALSE,-84.408,33.727
19-08-18,shot,gun,,M,W,Great Falls,MT,FALSE,other,Not fleeing,FALSE,-111.241,47.514
20-08-18,shot,vehicle,36,M,B,Philadelphia,PA,FALSE,attack,Car,FALSE,-75.041,40.032
20-08-18,shot,gun,38,M,W,Gonic,NH,FALSE,attack,Not fleeing,FALSE,-70.982,43.276
23-08-18,shot,vehicle,34,F,H,Los Lunas,NM,FALSE,other,Not fleeing,FALSE,-106.648,34.737
23-08-18,shot,sharp object,23,F,W,Columbus,OH,FALSE,attack,Not fleeing,FALSE,-82.999,39.961
24-08-18,shot,crossbow,44,M,W,Enoree,SC,TRUE,attack,Not fleeing,FALSE,-81.836,34.693
24-08-18,shot,toy weapon,20,M,B,Cincinnati,OH,FALSE,attack,Not fleeing,TRUE,-84.484,39.127
24-08-18,shot,knife,41,M,H,Bakersfield,CA,FALSE,other,,FALSE,-119.088,35.445
25-08-18,shot,gun,18,M,W,Montgomery County,VA,TRUE,other,Not fleeing,FALSE,-80.512,37.152
25-08-18,shot,gun,29,M,W,Manchester Township,PA,FALSE,attack,Not fleeing,FALSE,-76.734,39.984
25-08-18,shot,gun,37,F,W,Alamosa,CO,FALSE,attack,Car,FALSE,-105.87,37.469
26-08-18,shot,gun,41,F,W,Blacksburg,SC,TRUE,attack,Not fleeing,FALSE,-81.525,35.066
27-08-18,shot,gun and vehicle,25,M,W,Phoenix,AZ,FALSE,attack,Car,FALSE,-112.143,33.46
27-08-18,shot,gun,20,M,W,Phoenix,AZ,FALSE,attack,Not fleeing,FALSE,-112.134,33.64
27-08-18,shot,knife,34,M,W,Redding,CA,TRUE,other,Not fleeing,FALSE,-122.353,40.571
28-08-18,shot,unknown weapon,37,M,H,Tarboro,NC,FALSE,other,Not fleeing,FALSE,-77.572,35.927
28-08-18,shot,gun,18,M,W,Redlands,CA,TRUE,attack,Not fleeing,FALSE,-117.116,34.023
29-08-18,shot,gun,72,M,W,Washington Court House,OH,FALSE,other,Not fleeing,FALSE,-83.335,39.671
29-08-18,shot,vehicle,17,M,B,Houston,TX,FALSE,attack,Car,FALSE,-95.271,29.784
30-08-18,shot,gun,45,F,W,Beverly Hills,FL,FALSE,attack,Not fleeing,FALSE,-82.536,28.948
30-08-18,shot,toy weapon,49,F,H,Pasadena,CA,TRUE,other,Not fleeing,TRUE,-118.153,34.114
31-08-18,shot,gun,64,M,W,Floral City,FL,TRUE,attack,Not fleeing,FALSE,-82.242,28.78
31-08-18,shot,knife,36,M,W,Fairview,TN,TRUE,other,Not fleeing,FALSE,-88.666,35.427
31-08-18,shot,gun,61,M,W,Sedalia,CO,FALSE,attack,Not fleeing,TRUE,-104.959,39.438
01-09-18,shot,vehicle,24,M,B,Arlington,TX,FALSE,attack,Car,FALSE,-97.149,32.7
03-09-18,shot,gun,70,M,H,Bernalillo,NM,FALSE,other,,FALSE,-106.544,35.318
03-09-18,shot,knife,40,M,W,Cheney,WA,TRUE,other,Not fleeing,FALSE,-117.582,47.483
03-09-18,shot,gun,21,M,B,Covington,GA,FALSE,attack,Foot,FALSE,-83.833,33.613
04-09-18,shot,knife,27,M,W,Westminster,CO,FALSE,attack,Not fleeing,FALSE,-105.03,39.872
05-09-18,shot,unarmed,23,M,B,Hollywood,FL,FALSE,undetermined,Not fleeing,FALSE,-80.201,25.998
05-09-18,shot,undetermined,33,M,W,Morris,AL,FALSE,undetermined,Car,FALSE,-86.807,33.749
05-09-18,shot,gun,45,M,W,Jonesville,NC,FALSE,attack,Not fleeing,FALSE,-80.832,36.212
06-09-18,shot,toy weapon,19,M,B,Sacramento,CA,FALSE,attack,Foot,FALSE,-121.492,38.562
07-09-18,shot,gun,28,M,B,Pawtucket,RI,FALSE,attack,,FALSE,-71.354,41.878
08-09-18,shot,gun,63,M,W,Citronelle,AL,FALSE,attack,Not fleeing,FALSE,-88.29,31.066
09-09-18,shot,gun,,M,B,Greenville,NC,FALSE,attack,Not fleeing,FALSE,-77.371,35.611
09-09-18,shot,knife,43,M,,Stanwood,WA,FALSE,other,Not fleeing,FALSE,-122.341,48.242
09-09-18,shot and Tasered,gun and knife,39,F,B,Missouri City,TX,FALSE,other,Not fleeing,FALSE,-95.565,29.596
10-09-18,shot,gun and knife,53,M,,Tucson,AZ,TRUE,other,Not fleeing,FALSE,-110.968,32.178
11-09-18,shot,gun,57,M,W,Georgetown,KY,FALSE,attack,,FALSE,-84.535,38.216
12-09-18,shot,gun,32,M,H,Buffalo,NY,FALSE,attack,Not fleeing,TRUE,-78.892,42.908
12-09-18,shot,gun,38,M,B,Gary,IN,FALSE,attack,Not fleeing,FALSE,-87.288,41.599
13-09-18,shot,box cutter,36,M,,Henderson,NV,FALSE,attack,Not fleeing,TRUE,-115.056,36.076
14-09-18,shot,gun,46,M,B,Detroit,MI,FALSE,attack,Not fleeing,TRUE,-83.236,42.362
14-09-18,shot,gun,31,M,W,Cumming,GA,FALSE,attack,Not fleeing,FALSE,-84.091,34.221
14-09-18,shot,gun,40,M,W,Mesa,AZ,TRUE,attack,Not fleeing,FALSE,-111.672,33.415
15-09-18,shot,gun,31,M,W,Ankeny,IA,FALSE,attack,Not fleeing,TRUE,-93.624,41.703
15-09-18,shot,knife,50,M,W,Jacksonville,AR,FALSE,attack,Not fleeing,TRUE,-92.097,34.855
16-09-18,shot,gun,29,M,H,Lancaster,PA,FALSE,attack,Not fleeing,FALSE,-76.297,40.036
16-09-18,shot,gun,40,M,,Walla Walla,WA,TRUE,other,Not fleeing,FALSE,-118.369,46.049
16-09-18,shot,unknown weapon,25,M,W,Manitowoc,WI,FALSE,other,Not fleeing,FALSE,-87.691,44.081
16-09-18,shot,gun,31,M,B,Shreveport,LA,FALSE,attack,Not fleeing,FALSE,-93.793,32.485
17-09-18,shot,gun,23,M,H,Temple Hills,MD,FALSE,other,Foot,FALSE,-76.952,38.804
17-09-18,shot,knife,54,F,W,Maspeth,NY,TRUE,attack,Not fleeing,TRUE,-73.896,40.734
17-09-18,shot,vehicle,44,M,W,Christian County,KY,FALSE,attack,Car,FALSE,-87.314,37.009
18-09-18,shot,gun,43,M,W,Virginia Beach,VA,FALSE,attack,Foot,FALSE,-75.981,36.863
18-09-18,shot,knife,37,M,W,Marysville,WA,TRUE,attack,Not fleeing,FALSE,-122.154,48.114
20-09-18,shot,gun,55,M,W,Honolulu,HI,FALSE,attack,Not fleeing,FALSE,-157.828,21.278
20-09-18,shot,gun,40,M,H,Miami,FL,FALSE,attack,Car,FALSE,-80.312,25.777
22-09-18,shot,gun,26,M,W,Henderson,NV,FALSE,attack,Foot,TRUE,-115.029,36.046
23-09-18,shot,gun,29,M,B,Baltimore,MD,FALSE,attack,Not fleeing,TRUE,-76.63,39.291
24-09-18,shot,box cutter,29,M,W,Williamsburg,KY,FALSE,attack,Not fleeing,FALSE,-84.115,36.636
24-09-18,shot,vehicle,44,M,,Stead,NV,TRUE,other,Not fleeing,TRUE,,
24-09-18,shot,gun,42,M,H,East Los Angeles,CA,FALSE,attack,Not fleeing,FALSE,-118.187,34.048
24-09-18,shot,gun,20,M,W,Peoria,AZ,FALSE,attack,Not fleeing,FALSE,-112.229,33.581
25-09-18,shot,gun,34,M,B,Orlando,FL,FALSE,other,Not fleeing,FALSE,-81.412,28.493
25-09-18,shot,knife,41,M,H,Stanfordville,NY,FALSE,other,Not fleeing,FALSE,-73.714,41.867
26-09-18,shot,vehicle,29,M,B,Newark,NJ,FALSE,attack,Car,FALSE,-74.209,40.707
27-09-18,shot,gun and knife,19,M,W,Enid,OK,FALSE,attack,Car,FALSE,-97.878,36.396
27-09-18,shot,gun,32,M,H,Las Cruces,NM,FALSE,other,Foot,FALSE,-106.763,32.295
27-09-18,shot,vehicle,23,M,W,Hammond,LA,FALSE,other,Not fleeing,TRUE,-90.462,30.504
27-09-18,shot,gun,41,M,B,Palatka,FL,FALSE,other,Not fleeing,FALSE,-81.67,29.648
27-09-18,shot and Tasered,knife,37,M,H,Honolulu,HI,FALSE,other,Not fleeing,FALSE,-157.878,21.324
28-09-18,shot,gun,24,M,W,Johns Island,SC,FALSE,attack,Not fleeing,FALSE,-80.122,32.742
29-09-18,shot,undetermined,54,M,W,Okmulgee,OK,FALSE,undetermined,Car,FALSE,-95.983,35.633
29-09-18,shot,crossbow,58,M,W,Nampa,ID,TRUE,attack,,FALSE,-116.575,43.585
29-09-18,shot,gun,40,M,W,Epping,NH,FALSE,undetermined,Not fleeing,FALSE,-71.08,43.028
30-09-18,shot,gun,27,M,B,Portland,OR,FALSE,attack,,FALSE,-122.674,45.52
30-09-18,shot,ax,40,M,W,Greenback,TN,TRUE,other,Not fleeing,FALSE,-84.06,35.603
01-10-18,shot,knife,23,M,W,Hastings,MN,FALSE,attack,Foot,TRUE,-92.859,44.731
01-10-18,shot,unarmed,33,M,W,Orlando,FL,TRUE,other,Not fleeing,FALSE,-81.377,28.526
02-10-18,shot,gun,26,M,W,Mableton,GA,TRUE,attack,Not fleeing,FALSE,-84.563,33.808
02-10-18,shot,vehicle,36,F,B,Victorville,CA,FALSE,attack,Not fleeing,FALSE,-117.307,34.522
03-10-18,shot,gun,38,M,B,Bartlett,TN,TRUE,attack,Not fleeing,FALSE,-89.887,35.206
04-10-18,shot,knife,25,M,W,Greenville,MS,FALSE,attack,,FALSE,-91.082,33.341
04-10-18,shot,gun,45,M,,Scarbo,WV,FALSE,attack,Not fleeing,FALSE,-81.271,37.98
05-10-18,shot,gun,,M,,Hayti,MO,FALSE,attack,Not fleeing,FALSE,,
05-10-18,shot,gun,31,M,B,Nashville,TN,FALSE,attack,Not fleeing,FALSE,-86.823,36.199
05-10-18,shot,gun,48,M,W,Klamath Falls,OR,FALSE,attack,Foot,FALSE,-121.919,42.518
05-10-18,shot,knife,43,M,N,Chinle,AZ,FALSE,other,Not fleeing,FALSE,,
07-10-18,shot,machete,51,M,,Honolulu,HI,TRUE,attack,Not fleeing,TRUE,-157.857,21.305
07-10-18,shot,toy weapon,36,M,W,Auburn,CA,TRUE,attack,Not fleeing,FALSE,-121.107,38.938
07-10-18,shot,gun,39,M,W,Lawtey,FL,TRUE,attack,Not fleeing,FALSE,-82.116,30.028
08-10-18,shot,knife,22,M,H,Clovis,NM,FALSE,other,Foot,FALSE,-103.196,34.392
08-10-18,shot,vehicle,24,M,W,Okarche,OK,FALSE,attack,Car,FALSE,-97.977,35.726
08-10-18,shot,vehicle,36,M,W,Oak Ridge,TN,FALSE,attack,Car,FALSE,-84.218,36.025
08-10-18,shot,gun,25,M,W,Larimer County,CO,FALSE,other,Car,FALSE,,
10-10-18,shot,knife,30,M,W,Portland,OR,FALSE,other,Not fleeing,FALSE,-122.578,45.468
10-10-18,shot,gun,76,M,W,El Paso,TX,FALSE,attack,Not fleeing,FALSE,-106.326,31.783
10-10-18,shot,gun,39,M,B,Rochester,NY,FALSE,attack,Car,FALSE,-77.58,43.173
10-10-18,shot,knife,26,M,,Thousand Oaks,CA,TRUE,other,Not fleeing,TRUE,,
10-10-18,shot,gun,49,F,W,Sullivan,IN,FALSE,attack,Not fleeing,FALSE,-87.427,39.101
10-10-18,shot,gun,21,M,W,Las Vegas,NV,TRUE,attack,Foot,TRUE,-115.244,36.015
10-10-18,shot,gun,31,M,B,Milwaukee,WI,FALSE,attack,Not fleeing,TRUE,-88.038,43.134
11-10-18,shot,gun,,M,,Huntington Beach,CA,FALSE,other,Car,FALSE,-118.003,33.667
11-10-18,shot,knife,22,M,B,West Jordan,UT,FALSE,other,,FALSE,-111.985,40.624
12-10-18,shot,gun,34,M,,Cobb County,GA,FALSE,attack,,FALSE,-84.451,33.895
12-10-18,shot,knife,27,M,B,Fort Smith,AR,FALSE,other,Not fleeing,FALSE,-94.374,35.407
12-10-18,shot,vehicle,26,F,O,Puna,HI,FALSE,attack,Not fleeing,FALSE,-154.873,19.551
12-10-18,shot,gun,84,M,W,Chandler,AZ,TRUE,attack,Not fleeing,FALSE,-111.859,33.335
12-10-18,shot and Tasered,knife,17,M,W,Orem,UT,FALSE,other,Not fleeing,FALSE,-111.682,40.299
14-10-18,shot,knife,17,M,H,Woodville,CA,TRUE,attack,Not fleeing,FALSE,-119.197,36.093
14-10-18,shot,gun,55,M,,Alamogordo,NM,FALSE,other,Not fleeing,FALSE,-105.957,32.885
14-10-18,shot,gun,22,M,B,Jeffersonville,OH,FALSE,attack,Not fleeing,FALSE,-83.542,39.652
14-10-18,shot,gun,41,M,W,Hall County,GA,FALSE,attack,Not fleeing,FALSE,-83.741,34.265
15-10-18,shot,gun,58,M,H,Hilltop,OH,FALSE,attack,,FALSE,-83.064,39.947
16-10-18,shot,vehicle,45,M,,Tacoma,WA,FALSE,attack,Not fleeing,FALSE,-122.41,47.238
17-10-18,shot,gun,29,M,W,Longview,WA,FALSE,attack,Foot,FALSE,-122.931,46.117
17-10-18,shot,gun,19,M,B,Memphis,TN,FALSE,attack,Foot,FALSE,-89.884,35.078
17-10-18,shot,unarmed,18,M,B,San Antonio,TX,FALSE,other,Not fleeing,FALSE,-98.528,29.44
17-10-18,shot,knife,,M,,Quinlan,TX,FALSE,other,Not fleeing,FALSE,-96.126,32.918
17-10-18,shot and Tasered,knife,61,M,W,Kearns,UT,FALSE,other,,FALSE,-111.997,40.648
18-10-18,shot,gun,18,M,W,Arvada,CO,FALSE,attack,Other,FALSE,-105.11,39.786
18-10-18,shot,gun,23,M,W,Salt Lake City,UT,FALSE,other,Car,FALSE,-111.878,40.763
18-10-18,shot,vehicle,38,M,W,Elkhorn,WI,FALSE,attack,Car,FALSE,-88.543,42.723
18-10-18,shot,unarmed,19,M,B,Vineland,NJ,FALSE,other,Not fleeing,FALSE,-75.044,39.451
18-10-18,shot,toy weapon,63,M,B,Monroe,GA,TRUE,attack,Not fleeing,FALSE,-83.711,33.804
19-10-18,shot,vehicle,21,M,B,Miami,FL,FALSE,attack,Car,FALSE,-80.203,25.948
19-10-18,shot,knife,25,M,W,Brockton,MA,TRUE,other,Not fleeing,FALSE,,
20-10-18,shot,gun,35,M,W,Paris,TX,FALSE,attack,Not fleeing,FALSE,-95.536,33.662
20-10-18,shot,gun,50,M,W,Spanaway,WA,FALSE,other,Not fleeing,FALSE,-122.438,47.111
20-10-18,shot,gun,34,F,W,Darlington County,SC,FALSE,attack,Not fleeing,TRUE,-80.221,34.365
21-10-18,shot,gun,,M,B,Washington,NC,FALSE,other,Not fleeing,TRUE,-77.056,35.556
21-10-18,shot,undetermined,,M,,Quincy,FL,FALSE,undetermined,Car,FALSE,-84.591,30.588
22-10-18,shot,knife,26,M,W,Riverton,UT,TRUE,attack,Not fleeing,FALSE,-111.931,40.537
22-10-18,shot,unknown weapon,61,M,W,Newport,TN,FALSE,attack,Not fleeing,FALSE,-83.182,36.073
22-10-18,shot and Tasered,lawn mower blade,18,M,B,Snellville,GA,FALSE,other,Not fleeing,FALSE,,
23-10-18,shot,gun,37,M,N,Tulsa,OK,FALSE,attack,Not fleeing,FALSE,-95.923,36.148
23-10-18,shot,undetermined,27,M,W,Davenport,IA,FALSE,undetermined,Car,FALSE,-90.572,41.587
23-10-18,shot,unarmed,24,M,W,Alderwood Manor,WA,FALSE,attack,Car,FALSE,-122.239,47.824
23-10-18,shot,gun,37,M,H,Pittsburg,CA,FALSE,attack,Car,TRUE,-121.888,38.029
24-10-18,shot,gun and knife,45,M,,Detroit,MI,FALSE,other,Not fleeing,TRUE,-83.19,42.351
25-10-18,shot,vehicle and gun,28,M,B,St. Louis,MO,FALSE,attack,Not fleeing,FALSE,-90.219,38.773
27-10-18,shot,unknown weapon,44,M,A,Las Vegas,NV,TRUE,other,Not fleeing,TRUE,-115.215,36.05
27-10-18,shot,gun,30,M,B,Houston,TX,TRUE,attack,Not fleeing,FALSE,-95.177,30.055
29-10-18,shot,Taser,30,M,B,Hollywood,CA,FALSE,other,Not fleeing,TRUE,-118.327,34.098
29-10-18,shot,gun,34,M,W,South Lake Tahoe,CA,FALSE,attack,Car,FALSE,,
29-10-18,shot,gun,27,M,H,Phoenix,AZ,FALSE,attack,Car,FALSE,,
29-10-18,shot,vehicle,28,M,B,Parkville,MD,FALSE,attack,Car,FALSE,-76.565,39.373
29-10-18,shot,toy weapon,42,F,W,Jackson,GA,TRUE,attack,Not fleeing,FALSE,-84.027,33.174
31-10-18,shot,gun,32,M,W,Port Orange,FL,FALSE,attack,Not fleeing,TRUE,-81.031,29.106
31-10-18,shot,gun,24,M,B,Jacksonville,FL,FALSE,other,Foot,FALSE,-81.686,30.372
31-10-18,shot,toy weapon,17,M,H,Houston,TX,FALSE,attack,Car,TRUE,-95.53,30.027
31-10-18,shot,vehicle,26,M,H,North Las Vegas,NV,FALSE,attack,Car,FALSE,-115.105,36.195
02-11-18,shot,unarmed,35,M,B,Idaho Falls,ID,FALSE,attack,Foot,FALSE,-112.032,43.498
02-11-18,shot,knife,25,M,W,Charleston,WV,FALSE,attack,Not fleeing,FALSE,-81.666,38.378
03-11-18,shot,gun,65,M,,Bandon,OR,TRUE,attack,Not fleeing,FALSE,-124.415,43.089
03-11-18,shot,vehicle,33,M,B,Danville,CA,TRUE,other,Not fleeing,TRUE,-121.999,37.823
03-11-18,shot,unknown weapon,25,M,A,Shelby Township,MI,FALSE,other,Not fleeing,FALSE,,
04-11-18,shot,gun,29,M,B,St. Clair Shores,MI,FALSE,attack,Foot,FALSE,-82.898,42.496
04-11-18,shot,gun,18,M,H,Albuquerque,NM,FALSE,other,Not fleeing,FALSE,-106.569,35.058
04-11-18,shot,vehicle,19,M,W,Clear Creek Canyon,CO,FALSE,attack,Car,FALSE,-105.043,39.797
04-11-18,shot,unarmed,39,M,H,Laramie,WY,TRUE,undetermined,Foot,FALSE,,
05-11-18,shot,gun,61,M,W,Glen Burnie,MD,FALSE,attack,Not fleeing,FALSE,-76.651,39.194
05-11-18,shot,gun,36,M,W,Cocke County,TN,TRUE,attack,Not fleeing,FALSE,-83.224,35.939
05-11-18,shot,gun,72,M,W,Port Charlotte,FL,TRUE,attack,Not fleeing,FALSE,-82.069,26.96
05-11-18,shot,ax,48,M,A,Camp Croft,SC,TRUE,attack,Not fleeing,FALSE,-81.87,34.882
06-11-18,shot,gun,67,M,,St. Cloud,FL,TRUE,attack,Not fleeing,FALSE,,
07-11-18,shot,gun,68,M,,Corona,CA,FALSE,attack,Not fleeing,FALSE,-117.517,33.899
07-11-18,shot and Tasered,gun,,M,,San Antonio,TX,FALSE,attack,Not fleeing,FALSE,-98.49,29.424
08-11-18,shot,gun,34,M,H,Charleston View,CA,FALSE,attack,Foot,FALSE,,
09-11-18,shot,unknown weapon,36,M,B,Minneapolis,MN,TRUE,undetermined,Not fleeing,TRUE,-93.304,45.022
09-11-18,shot,rock,33,M,W,Ogden,UT,FALSE,attack,Car,FALSE,,
09-11-18,shot,unarmed,30,M,W,Salt Lake City,UT,FALSE,undetermined,Car,TRUE,-111.946,40.787
09-11-18,shot,gun,61,M,W,Shakopee,MN,FALSE,attack,Not fleeing,FALSE,-93.531,44.791
10-11-18,shot,gun,41,M,B,Clarksdale,MS,FALSE,attack,Not fleeing,FALSE,-90.572,34.207
11-11-18,shot,unarmed,52,M,W,Wagoner,OK,FALSE,other,Not fleeing,FALSE,-95.378,35.958
11-11-18,shot,gun,26,M,B,Robbins,IL,FALSE,other,Not fleeing,FALSE,-87.692,41.649
11-11-18,shot,gun,,M,H,Hemet,CA,FALSE,attack,Foot,FALSE,,
12-11-18,shot,knife,39,M,W,Mantoloking,NJ,FALSE,attack,Not fleeing,FALSE,-74.048,40.057
12-11-18,shot,gun,36,M,A,Catoosa,OK,FALSE,other,Not fleeing,FALSE,-95.636,36.163
12-11-18,shot,gun,47,M,B,Oklahoma City,OK,FALSE,undetermined,Other,FALSE,,
12-11-18,shot,knife,,M,H,Alpine,CA,FALSE,other,Not fleeing,TRUE,-116.757,32.836
12-11-18,shot,gun,25,M,H,Chattanooga,TN,FALSE,attack,Not fleeing,FALSE,-85.283,34.986
12-11-18,shot and Tasered,knife,63,M,W,Fresno,CA,TRUE,attack,Not fleeing,TRUE,-119.78,36.862
13-11-18,shot,unknown weapon,24,M,B,Phoenix,AZ,FALSE,attack,Car,FALSE,-112.203,33.524
13-11-18,shot,gun,38,M,H,Pratt,KS,TRUE,attack,Not fleeing,FALSE,-98.739,37.651
14-11-18,shot,gun,22,M,B,Wythe County,VA,FALSE,attack,Not fleeing,FALSE,-80.949,36.95
14-11-18,shot,gun,59,M,W,Auburn,MA,FALSE,attack,Not fleeing,FALSE,-71.842,42.206
14-11-18,shot,knife,55,M,,Haynesville,AL,FALSE,attack,Not fleeing,FALSE,,
14-11-18,shot,knife,29,M,W,Spartanburg,SC,FALSE,attack,Not fleeing,FALSE,,
15-11-18,shot,gun,18,M,B,Centennial,CO,FALSE,other,Not fleeing,FALSE,-104.876,39.595
15-11-18,shot,straight edge razor,29,M,H,Hayward,CA,TRUE,other,Not fleeing,FALSE,-122.078,37.663
15-11-18,shot,knife,25,M,B,Augusta,GA,TRUE,attack,Not fleeing,FALSE,-82.083,33.48
15-11-18,shot,metal pipe,48,M,W,Paradise,CA,TRUE,other,Car,FALSE,-121.56,39.65
15-11-18,shot,gun,60,M,W,Demopolis,AL,FALSE,attack,Not fleeing,FALSE,,
16-11-18,shot,gun,,M,,Houston,TX,FALSE,attack,Not fleeing,FALSE,-95.525,29.86
17-11-18,shot,gun,49,F,W,Missoula,MT,TRUE,attack,Not fleeing,FALSE,-114.004,46.857
17-11-18,shot,vehicle,27,M,B,Fort Pierce,FL,FALSE,attack,Car,FALSE,-80.397,27.417
18-11-18,shot,gun,,M,,Los Angeles,CA,FALSE,attack,Not fleeing,FALSE,-118.245,33.951
19-11-18,shot,gun,65,M,W,Indianapolis,IN,FALSE,attack,Not fleeing,FALSE,-86.184,39.676
19-11-18,shot,vehicle,41,M,W,Meridian,ID,FALSE,attack,Car,FALSE,-116.394,43.598
20-11-18,shot,gun,71,M,,Phoenix,AZ,FALSE,attack,Not fleeing,FALSE,,
20-11-18,shot,vehicle,33,M,B,Magnolia,AR,FALSE,attack,Not fleeing,FALSE,-93.232,33.257
21-11-18,shot,knife,22,M,W,Stillwater,MN,TRUE,other,Not fleeing,TRUE,-92.808,45.045
21-11-18,shot,gun,52,M,W,Franklinton,OH,TRUE,other,Not fleeing,FALSE,,
21-11-18,shot,gun,42,M,W,Lincoln Township,MI,TRUE,attack,Not fleeing,FALSE,-84.889,43.951
21-11-18,shot,gun,48,M,B,Talladega,AL,FALSE,attack,Not fleeing,FALSE,,
21-11-18,shot,knife,24,M,H,Bell Gardens,CA,FALSE,attack,Not fleeing,FALSE,-118.16,33.974
21-11-18,shot,undetermined,,M,,Pasadena,TX,FALSE,attack,Foot,FALSE,,
22-11-18,shot,gun,21,M,B,Hoover,AL,FALSE,other,Not fleeing,FALSE,-86.811,33.377
22-11-18,shot,machete,20,M,W,Palmer,AK,FALSE,other,Foot,FALSE,,
22-11-18,shot,gun,59,M,W,Gunnison County,CO,FALSE,attack,Not fleeing,FALSE,,
23-11-18,shot,gun,46,M,W,Bremen,KY,FALSE,attack,Not fleeing,FALSE,-87.219,37.361
23-11-18,shot,gun,23,M,B,Detroit,MI,FALSE,attack,Not fleeing,FALSE,-83.124,42.337
24-11-18,shot,vehicle,32,M,H,South Salt Lake,UT,TRUE,attack,Car,FALSE,,
26-11-18,shot,knife,23,F,,South Knoxville,TN,TRUE,attack,Not fleeing,FALSE,,
27-11-18,shot,gun,19,M,W,Centennial,CO,FALSE,attack,Car,TRUE,-104.877,39.579
27-11-18,shot,gun,64,M,W,Clinton,UT,TRUE,undetermined,Not fleeing,FALSE,-112.055,41.146
27-11-18,shot,vehicle,35,M,B,Topeka,KS,FALSE,attack,Car,FALSE,-95.661,39.072
27-11-18,shot,knife,41,M,W,Virginia,MN,FALSE,attack,,FALSE,-92.535,47.521
27-11-18,shot,gun,42,M,A,Honolulu,HI,TRUE,attack,Not fleeing,FALSE,,
28-11-18,shot,gun,,M,,Lakewood,CO,FALSE,attack,Foot,FALSE,-105.054,39.737
28-11-18,shot,gun,35,M,W,Louisville,KY,FALSE,attack,,TRUE,-85.572,38.167
28-11-18,shot,vehicle,33,M,H,Vancouver,WA,FALSE,attack,Car,FALSE,-122.561,45.674
29-11-18,shot,gun,32,M,N,Bemidji,MN,FALSE,other,Not fleeing,TRUE,-94.896,47.498
29-11-18,shot,unknown weapon,37,M,W,Old Town,ME,FALSE,undetermined,Not fleeing,FALSE,-68.676,44.921
30-11-18,shot,gun,46,M,,Phoenix,AZ,FALSE,attack,Not fleeing,FALSE,-112.134,33.48
30-11-18,shot,gun,37,M,H,Ogden,UT,FALSE,attack,Not fleeing,TRUE,,
30-11-18,shot,gun,19,M,,New Underwood,SD,TRUE,attack,Car,FALSE,,
01-12-18,shot,meat cleaver,65,M,B,Pensacola,FL,FALSE,attack,Not fleeing,FALSE,,
01-12-18,shot,straight edge razor,30,M,B,Tamarac,FL,TRUE,attack,Not fleeing,FALSE,-80.255,26.213
01-12-18,shot and Tasered,knife,43,M,B,Las Vegas,NV,FALSE,attack,Not fleeing,TRUE,,
04-12-18,shot,toy weapon,18,M,H,Ogden,UT,FALSE,attack,Not fleeing,TRUE,-111.995,41.245
05-12-18,shot,gun,27,M,H,Napa,CA,TRUE,attack,Foot,FALSE,-122.285,38.31
05-12-18,shot,knife,41,M,W,Philadephia,PA,FALSE,attack,Not fleeing,FALSE,-75.097,39.99
05-12-18,shot,gun,41,M,W,Martinez,CA,FALSE,attack,Foot,FALSE,-122.098,38.009
05-12-18,shot,knife,33,M,B,Richmond,VA,FALSE,attack,Not fleeing,FALSE,-77.466,37.548
06-12-18,shot,gun,53,M,B,Henry County,GA,TRUE,attack,Not fleeing,FALSE,-84.17,33.456
06-12-18,shot,gun,42,M,W,Redding,CA,FALSE,attack,Car,FALSE,-122.312,40.508
06-12-18,shot,gun,46,M,W,Pahrump,NV,TRUE,attack,Not fleeing,TRUE,-116.008,36.252
07-12-18,shot,unknown weapon,51,M,H,Fort Pierce,FL,FALSE,attack,Not fleeing,FALSE,-80.336,27.447
07-12-18,shot,gun,16,M,B,Columbus,OH,FALSE,attack,Not fleeing,FALSE,-82.967,39.973
08-12-18,shot,knife,41,M,W,West Wendover,NV,FALSE,other,Car,FALSE,-114.067,40.739
09-12-18,shot,gun,24,M,B,Savannah,GA,FALSE,attack,Not fleeing,FALSE,-81.2,32.04
09-12-18,shot,gun,23,M,B,Torrance,CA,FALSE,undetermined,Not fleeing,FALSE,-118.311,33.83
09-12-18,shot,gun,50,M,W,Springdale,AR,FALSE,attack,Not fleeing,FALSE,-94.062,36.152
10-12-18,shot,gun,41,M,W,Noble County,OK,FALSE,attack,Car,FALSE,-97.327,36.479
10-12-18,shot,knife,23,M,W,Fredonia,NY,TRUE,attack,Not fleeing,FALSE,-79.322,42.434
10-12-18,shot,knife,33,M,W,Redwood City,CA,TRUE,other,Not fleeing,FALSE,-122.229,37.478
11-12-18,shot,gun,25,F,W,Bibb County,GA,FALSE,attack,Not fleeing,FALSE,-83.762,32.756
11-12-18,shot,gun,30,F,A,Pahoa,HI,FALSE,attack,Not fleeing,FALSE,-154.92,19.529
11-12-18,shot,gun,58,M,W,Rangley,CO,TRUE,other,Not fleeing,TRUE,-108.824,40.097
