,date,manner_of_death,armed,age,gender,race,city,state,signs_of_mental_illness,threat_level,flee,body_camera,longitude,latitude
2690,28-09-17,shot,baton,39.0,M,W,Salt Lake City,UT,False,other,Not fleeing,False,-111.87700000000001,40.763000000000005
2691,28-09-17,shot,gun,30.0,M,N,Topeka,KS,False,attack,Foot,False,-95.655,39.052
2692,30-09-17,shot,gun,44.0,M,W,Columbua,IN,False,attack,Car,False,-85.921,39.209
2693,30-09-17,shot,gun,28.0,M,B,Palatka,FL,False,other,Not fleeing,False,-81.669,29.648000000000003
2694,01-10-17,shot,,24.0,M,H,Hialeah,FL,False,attack,Car,False,-80.327,25.894000000000002
2695,01-10-17,shot,gun,27.0,M,B,West Burlington,IA,False,other,Other,True,-91.10700000000001,40.805
2696,01-10-17,shot,knife,34.0,M,W,Canton Township,PA,True,other,Not fleeing,False,-80.291,40.194
2697,01-10-17,shot,unarmed,41.0,M,W,Seward,AK,False,other,Car,True,-149.437,60.126000000000005
2698,01-10-17,shot,gun,26.0,M,W,North Fort Collins,CO,False,attack,Not fleeing,True,-105.07700000000001,40.611
2699,01-10-17,shot,gun and sword,38.0,M,W,St. Louis,MO,True,other,Not fleeing,False,-90.311,38.569
2700,02-10-17,shot,gun,33.0,M,W,Parkton,NC,True,attack,Not fleeing,False,-79.01899999999999,34.898
2701,02-10-17,shot,gun,22.0,M,W,West Ouachita,LA,False,other,Foot,False,-92.197,32.45
2702,03-10-17,shot,pipe,40.0,M,W,Jefferson City,MO,False,attack,Not fleeing,False,-92.175,38.571
2703,04-10-17,shot,,34.0,M,W,Spokane,WA,True,other,Not fleeing,False,,
2704,04-10-17,shot,gun,48.0,F,B,Canandaigua,NY,False,attack,Not fleeing,False,-77.26899999999999,42.876000000000005
2705,04-10-17,shot,gun,37.0,M,B,Thomas County,GA,False,attack,Not fleeing,False,-83.977,30.886
2706,04-10-17,shot,gun,67.0,M,W,Mesa,AZ,False,other,Not fleeing,False,-111.831,33.415
2707,05-10-17,shot,unarmed,35.0,M,W,Hiram,GA,False,other,Not fleeing,False,-84.774,33.861999999999995
2708,05-10-17,shot,knife,29.0,M,H,Finney County,KS,True,other,Not fleeing,False,-100.89,38.063
2709,05-10-17,shot,gun,28.0,M,A,St. Paul,MN,False,attack,Not fleeing,True,-93.056,44.964
2710,05-10-17,shot,gun,40.0,M,W,Leeds,AL,False,attack,,False,-86.57700000000001,33.535
2711,05-10-17,shot,knife,31.0,M,H,Brownsville,TX,False,attack,Not fleeing,False,-97.699,26.193
2712,06-10-17,shot,gun,51.0,M,W,Golden,CO,False,attack,Car,False,-105.175,39.775999999999996
2713,06-10-17,shot,gun,47.0,M,W,Perryopolis,PA,True,other,Not fleeing,False,-79.752,40.089
2714,06-10-17,shot,gun,52.0,M,H,Miami,FL,False,other,Foot,False,-80.24,25.794
2715,06-10-17,shot,,28.0,M,H,Duarte,CA,False,undetermined,,False,-117.93799999999999,34.143
2716,06-10-17,shot and Tasered,knife,35.0,M,H,Orlando,FL,True,attack,Not fleeing,False,-81.332,28.514
2717,07-10-17,shot,gun,25.0,M,W,Charleston,WV,True,attack,Car,False,-81.63,38.349000000000004
2718,08-10-17,shot,machete,,M,H,Abingdon,VA,False,other,Foot,False,-82.046,36.628
2719,08-10-17,shot,gun,34.0,F,H,Mesa,AZ,True,undetermined,Foot,False,-111.84899999999999,33.379
2720,08-10-17,shot,knife,58.0,M,H,San Fernando,CA,False,other,Not fleeing,False,-118.443,34.287
2721,08-10-17,shot,gun,24.0,M,B,Louisville,KY,False,other,Not fleeing,True,-85.705,38.158
2722,08-10-17,shot,vehicle,22.0,F,B,Miami,FL,False,attack,Car,False,-80.132,25.783
2723,08-10-17,shot,gun,46.0,M,W,Pinetop-Lakeside,AZ,False,attack,Not fleeing,False,-109.975,34.155
2724,10-10-17,shot,gun,55.0,M,,Rochester,WA,True,attack,,False,-123.161,46.827
2725,11-10-17,shot,,61.0,M,W,Biloxi,MS,False,attack,Car,False,-88.95299999999999,30.438000000000002
2726,11-10-17,shot,gun,43.0,M,W,Marana,AZ,False,other,Not fleeing,False,-111.098,32.35
2727,11-10-17,shot,unarmed,44.0,M,H,Valdez,CO,False,attack,Foot,False,-104.70299999999999,37.126
2728,12-10-17,shot,gun,35.0,M,B,Homewood,AL,True,attack,Foot,False,-86.829,33.445
2729,12-10-17,shot,gun,29.0,M,W,Flagstaff,AZ,True,attack,Not fleeing,True,-111.61399999999999,35.2
2730,13-10-17,shot,gun,57.0,M,W,Wayne County,KY,False,attack,Not fleeing,False,-84.809,36.781
2731,13-10-17,shot,gun,42.0,M,B,Charlottesville,VA,False,attack,Foot,False,-78.455,38.024
2732,14-10-17,shot,undetermined,44.0,M,H,Torrance,CA,False,other,Car,False,-118.338,33.823
2733,14-10-17,shot,gun,25.0,M,,Olivehurst,CA,False,other,Not fleeing,False,-121.536,39.077
2734,16-10-17,shot,gun,20.0,M,B,Baltimore,MD,False,other,Foot,True,-76.558,39.357
2735,16-10-17,shot,gun,32.0,M,W,Simpsonville,SC,False,attack,Not fleeing,False,-82.245,34.753
2736,16-10-17,shot,gun,34.0,M,H,Picture Rocks,AZ,False,other,Not fleeing,False,-111.199,32.345
2737,16-10-17,shot,gun,18.0,M,H,Atwater,CA,False,attack,Not fleeing,False,-120.583,37.356
2738,16-10-17,shot and Tasered,gun,31.0,M,W,Kingwood,TX,False,attack,Car,False,-95.241,30.043000000000003
2739,17-10-17,shot,,24.0,M,B,Hampton,VA,False,other,Not fleeing,False,-76.393,36.995
2740,18-10-17,shot,gun,35.0,M,W,Tucson,AZ,False,attack,Foot,False,-110.825,32.251
2741,19-10-17,shot,gun,34.0,M,W,Clearwater,FL,True,other,Not fleeing,False,-82.74799999999999,27.956999999999997
2742,19-10-17,shot,gun,26.0,M,W,Kings Mountain,NC,False,attack,Other,False,-81.333,35.241
2743,19-10-17,shot,unarmed,55.0,M,B,Corpus Christi,TX,False,attack,Foot,True,-97.41799999999999,27.802
2744,19-10-17,shot and Tasered,gun,38.0,M,W,Birmingham,AL,False,other,Not fleeing,False,-86.7,33.596
2745,20-10-17,shot,gun,23.0,M,B,Moraine,OH,True,attack,Not fleeing,False,-84.251,39.698
2746,20-10-17,shot,knife,54.0,M,,Houston,TX,False,other,Not fleeing,False,-95.302,29.849
2747,20-10-17,shot,knife,30.0,M,W,Fort Smith,OK,False,attack,Not fleeing,True,-94.605,35.402
2748,21-10-17,shot,hammer,44.0,M,H,Cloverdale,CA,False,other,Not fleeing,False,-123.016,38.799
2749,21-10-17,shot,gun,37.0,M,W,Girard,OH,False,attack,Not fleeing,False,,
2750,22-10-17,shot,unarmed,27.0,M,H,Ceres,CA,False,other,Car,False,-121.012,37.601
2751,22-10-17,shot,gun,43.0,M,N,Sparks,NV,False,attack,Not fleeing,False,-119.771,39.548
2752,22-10-17,shot,gun,25.0,F,W,St. Joseph,MO,False,attack,Foot,False,-94.848,39.747
2753,22-10-17,shot,unarmed,30.0,M,N,Crandon,WI,False,attack,Not fleeing,False,,
2754,23-10-17,shot,gun,35.0,M,H,Lodi,CA,False,attack,Not fleeing,False,-121.27600000000001,38.146
2755,23-10-17,shot,gun,31.0,F,W,Shelbyville,KY,True,other,Not fleeing,True,-85.219,38.191
2756,23-10-17,shot,undetermined,35.0,M,N,Standing Rock Reservation,ND,False,other,Car,False,-100.682,46.17100000000001
2757,24-10-17,shot,unarmed,37.0,M,W,Plymouth Township,PA,False,attack,Not fleeing,False,-76.01899999999999,41.221000000000004
2758,24-10-17,shot,gun,25.0,M,W,Norwich,CT,False,attack,Foot,False,-72.059,41.53
2759,24-10-17,shot and Tasered,screwdriver,34.0,M,H,Houston,TX,False,other,Not fleeing,False,-95.565,29.704
2760,25-10-17,shot,gun,33.0,M,B,St. Petersburg,FL,False,attack,Not fleeing,False,-82.699,27.75
2761,25-10-17,shot,gun,33.0,M,B,Cleveland,OH,False,attack,Foot,False,-81.623,41.536
2762,26-10-17,shot,gun,32.0,M,W,Fairhope,AL,False,attack,Other,False,-87.869,30.524
2763,26-10-17,shot,,46.0,M,,Erie,PA,False,other,Not fleeing,False,-80.079,42.136
2764,26-10-17,shot,gun,34.0,M,W,Horseheads,NY,False,attack,Car,False,-76.747,42.148
2765,27-10-17,shot,machete,46.0,M,B,Indiantown,FL,True,other,Not fleeing,False,-80.486,27.024
2766,28-10-17,shot,gun and car,40.0,M,H,Greeley,CO,False,attack,Car,False,-104.72200000000001,40.434
2767,28-10-17,shot,gun,27.0,M,N,Black River Falls,WI,False,other,Car,True,,
2768,28-10-17,shot,knife,17.0,M,H,Polk County,OR,False,other,Car,False,-123.609,45.059
2769,29-10-17,shot,gun,46.0,M,B,Tate County,MS,False,attack,Car,False,-89.92399999999999,34.515
2770,29-10-17,shot,gun,50.0,M,W,Centennial,CO,False,attack,Not fleeing,False,-104.838,39.58
2771,29-10-17,shot,knife,41.0,M,W,New Castle,IN,False,attack,Not fleeing,False,-85.37,39.929
2772,29-10-17,shot,,23.0,M,B,King of Prussia,PA,False,other,Not fleeing,False,-75.38600000000001,40.089
2773,30-10-17,shot,gun,33.0,M,N,Federal Way,WA,False,attack,Not fleeing,False,-122.31299999999999,47.318999999999996
2774,31-10-17,shot,knife,25.0,M,H,Sunnyvale,CA,False,attack,Not fleeing,False,-122.01700000000001,37.397
2775,31-10-17,shot,undetermined,27.0,M,B,Riverside,CA,False,other,Not fleeing,False,-117.34299999999999,33.938
2776,31-10-17,shot,gun,39.0,M,W,Livingston,TN,False,attack,Not fleeing,False,-85.34100000000001,36.411
2777,31-10-17,shot,gun,22.0,M,B,Arlington,TX,False,attack,Not fleeing,False,-97.176,32.661
2778,31-10-17,shot,ax,37.0,F,W,Las Cruces,NM,True,other,Not fleeing,False,-106.845,32.285
2779,01-11-17,shot,gun,27.0,M,H,Anniston,AL,False,attack,Not fleeing,False,-85.84299999999999,33.685
2780,01-11-17,shot,,28.0,M,W,Pippa Passes,KY,False,attack,Car,False,-82.84700000000001,37.358000000000004
2781,02-11-17,shot,pitchfork,56.0,M,W,Sacramento,CA,True,attack,Not fleeing,False,-121.45,38.632
2782,02-11-17,shot,gun,71.0,M,W,Lakeland,FL,True,attack,Not fleeing,False,-81.965,28.089000000000002
2783,02-11-17,shot,gun,,M,,Inkster,MI,False,attack,Not fleeing,False,-83.307,42.278999999999996
2784,03-11-17,shot,gun and car,53.0,M,W,Port Orange,FL,False,attack,Car,False,-81.023,29.12
2785,03-11-17,shot,machete,43.0,M,,El Paso,TX,False,other,,False,-106.448,31.808000000000003
2786,03-11-17,shot,gun,44.0,M,,Batesville,AR,False,attack,Not fleeing,False,-91.631,35.771
2787,03-11-17,shot,gun and car,39.0,M,W,Ohatchee,AL,False,attack,Car,False,-86.055,33.732
2788,04-11-17,shot,knife,56.0,M,A,Clarksville,AR,False,attack,Not fleeing,False,-93.485,35.47
2789,04-11-17,shot,gun,24.0,M,B,Columbus,MS,False,other,Not fleeing,True,-88.40700000000001,33.496
2790,04-11-17,shot,gun,35.0,M,W,Parker,CO,False,attack,,False,-104.77600000000001,39.522
2791,04-11-17,shot,gun,30.0,M,N,Billings,MT,False,attack,,False,-108.58,45.754
2792,04-11-17,shot,gun,31.0,M,W,Owen County,IN,True,attack,Not fleeing,False,-86.757,39.358000000000004
2793,04-11-17,shot,gun,20.0,M,B,Bakersfield,CA,False,undetermined,Foot,False,-119.021,35.325
2794,05-11-17,shot,gun,35.0,M,W,Meridian,MS,False,attack,Not fleeing,False,-88.705,32.395
2795,05-11-17,shot,vehicle,31.0,F,H,Rudioso,NM,False,attack,Not fleeing,False,-105.647,33.367
2796,05-11-17,shot,,49.0,M,B,Rockford,IL,False,undetermined,Car,False,-89.025,42.263999999999996
2797,06-11-17,shot,knife,54.0,F,W,Lynchburg,VA,True,other,Not fleeing,False,-79.14399999999999,37.391
2798,06-11-17,shot,gun,48.0,M,W,Barstow,CA,False,attack,Car,False,-117.021,34.897
2799,07-11-17,shot,gun,32.0,F,W,Marietta,GA,True,attack,Not fleeing,False,-84.48,33.972
2800,07-11-17,shot,gun,35.0,M,B,Las Vegas,NV,False,attack,Not fleeing,False,-115.25200000000001,36.115
2801,08-11-17,shot,gun,30.0,M,W,Forest Park,GA,False,attack,Car,False,-84.369,33.622
2802,08-11-17,shot,gun,32.0,M,W,Clinton,TN,False,attack,Foot,False,-84.12,36.113
2803,08-11-17,shot,gun,31.0,M,W,Roanoke,VA,False,other,Not fleeing,False,-79.931,37.298
2804,08-11-17,shot,knife,14.0,M,N,Odanah,WI,False,other,Not fleeing,False,-90.65,46.597
2805,09-11-17,shot,gun,25.0,M,B,Salisbury,NC,False,attack,Car,False,-80.499,35.666
2806,09-11-17,shot,,32.0,M,W,Providence,RI,False,attack,Car,True,-71.419,41.825
2807,09-11-17,shot,gun,35.0,M,W,Neshoba County,MS,True,attack,Not fleeing,False,-89.124,32.868
2808,09-11-17,shot,gun,27.0,M,W,Flatwoods,KY,False,other,Car,False,-82.727,38.518
2809,09-11-17,shot,unarmed,23.0,F,W,Flatwoods,KY,False,other,Car,False,-82.727,38.518
2810,10-11-17,shot,gun,55.0,M,W,Gibson,LA,True,attack,Not fleeing,False,-90.994,29.686999999999998
2811,10-11-17,shot,knife,43.0,M,B,Phoenix,AZ,False,attack,Not fleeing,False,-112.07799999999999,33.463
2812,10-11-17,shot,gun,62.0,M,W,Crystal,MN,True,attack,Not fleeing,False,-93.344,45.05
2813,10-11-17,shot,gun,25.0,M,B,Denver,CO,False,other,Foot,False,-104.995,39.748000000000005
2814,10-11-17,shot,,,M,B,Hinds County,MS,False,other,Not fleeing,False,-90.546,32.372
2815,10-11-17,shot,gun,50.0,M,W,Albuquerque,NM,False,attack,Not fleeing,False,-106.611,35.199
2816,11-11-17,shot,gun,19.0,M,W,Dakota City,IA,True,attack,Other,False,-94.206,42.726000000000006
2817,11-11-17,shot,gun,41.0,M,B,Las Vegas,NV,False,attack,Not fleeing,False,-115.146,36.007
2818,11-11-17,shot,gun,55.0,M,W,St. Tammany Parish,LA,False,attack,Not fleeing,False,-89.78200000000001,30.421
2819,12-11-17,shot,,19.0,M,H,Fall River,MA,False,other,Car,False,-71.146,41.71
2820,13-11-17,shot,knife,67.0,M,B,Tremont,NY,True,attack,Not fleeing,True,-73.892,40.847
2821,13-11-17,shot,unarmed,24.0,M,B,Baton Rouge,LA,False,attack,Foot,True,-91.13600000000001,30.500999999999998
2822,14-11-17,shot,gun,44.0,M,W,Rancho Tehama Reserve,CA,True,undetermined,,False,-122.458,40.001
2823,14-11-17,shot,gun,23.0,M,,Phoenix,AZ,False,attack,Foot,False,-112.21,33.495
2824,14-11-17,shot,knife,51.0,M,,Stockton,CA,False,other,Car,False,-121.30799999999999,38.029
2825,15-11-17,shot,unarmed,29.0,M,A,Oklahoma City,OK,True,other,Not fleeing,True,-97.541,35.444
2826,15-11-17,shot,gun,48.0,M,W,Anchorage,AK,False,attack,Car,False,-149.9,61.218
2827,15-11-17,shot,gun,22.0,M,H,Van Nuys,CA,False,attack,Car,False,-118.45700000000001,34.201
2828,15-11-17,shot,knife,,M,B,Jackson,MS,False,other,Not fleeing,False,-90.194,32.345
2829,15-11-17,shot,gun,59.0,M,W,Elmira,NY,True,attack,Not fleeing,False,-76.80199999999999,42.102
2830,16-11-17,shot,gun,68.0,M,B,Cedar Lake,TX,False,attack,Not fleeing,False,-95.75399999999999,29.636999999999997
2831,17-11-17,shot,unarmed,25.0,M,W,Albuquerque,NM,False,other,Car,False,-106.708,35.097
2832,17-11-17,shot,unarmed,23.0,M,H,Albuquerque,NM,False,other,Car,False,-106.708,35.097
2833,17-11-17,shot,gun,46.0,M,B,West Monroe,LA,False,attack,Not fleeing,False,-92.15700000000001,32.503
2834,17-11-17,shot,unarmed,25.0,M,W,Fairfax,VA,False,undetermined,Car,False,-77.058,38.747
2835,17-11-17,shot,gun,30.0,M,W,Charleston,WV,False,attack,Not fleeing,False,-81.62,38.369
2836,18-11-17,shot,unarmed,56.0,M,B,Prichard,AL,False,other,Car,False,-88.102,30.735
2837,18-11-17,shot,,24.0,M,N,Billings,MT,False,attack,Car,False,-108.51299999999999,45.763000000000005
2838,18-11-17,shot,,18.0,M,W,Warren County,KY,False,attack,Car,False,-86.545,36.830999999999996
2839,19-11-17,shot,gun,34.0,M,,Lompoc,CA,False,attack,,False,-120.449,34.65
2840,19-11-17,shot,gun,27.0,M,W,Greenville County,SC,False,attack,Car,False,-82.425,34.871
2841,19-11-17,shot,gun,26.0,M,W,Davenport,IA,False,attack,Not fleeing,False,-90.57,41.532
2842,20-11-17,shot,knife,15.0,M,W,Gulfport,MS,False,undetermined,Not fleeing,False,-89.14,30.451
2843,23-11-17,shot,gun,26.0,M,H,Klamath Falls,OR,False,other,Foot,False,-121.765,42.221000000000004
2844,23-11-17,shot,gun,32.0,M,W,Lebanon,MO,True,attack,Not fleeing,False,-92.411,37.649
2845,23-11-17,shot,gun,17.0,M,B,St. Louis,MO,False,attack,,False,-90.212,38.677
2846,23-11-17,shot,gun,32.0,M,B,Pell City,AL,False,attack,Not fleeing,False,-86.271,33.568000000000005
2847,23-11-17,shot,knife,43.0,M,W,Holland Township,MI,True,other,Not fleeing,False,-86.165,42.718
2848,24-11-17,shot,gun,26.0,M,W,Wimberley,TX,True,attack,Not fleeing,False,-98.09899999999999,29.997
2849,24-11-17,shot,unknown weapon,51.0,M,W,Yuma,AZ,False,undetermined,Not fleeing,False,-114.66799999999999,32.702
2850,25-11-17,shot,gun,39.0,M,H,Penasco,NM,False,attack,Not fleeing,False,-105.663,36.145
2851,26-11-17,shot,gun,43.0,M,H,Lemoore,CA,False,attack,Car,False,-119.79,36.286
2852,26-11-17,shot,gun,31.0,M,W,Huntsville,AL,False,attack,Not fleeing,False,-86.527,34.769
2853,26-11-17,shot,knife,22.0,M,H,Covina,CA,False,undetermined,Not fleeing,False,-117.86399999999999,34.093
2854,27-11-17,shot,gun,26.0,M,,Yakima,WA,False,attack,Car,False,-120.742,46.702
2855,27-11-17,shot,gun,40.0,M,H,South Gate,CA,True,attack,Not fleeing,False,-118.223,33.951
2856,28-11-17,shot,,64.0,M,W,Eaton County,MI,False,attack,Car,False,,
2857,28-11-17,shot,gun,30.0,M,W,Reno,NV,False,attack,Not fleeing,False,-119.81299999999999,39.522
2858,28-11-17,shot,gun,59.0,M,W,Hillyard,WA,False,attack,Foot,False,-117.368,47.708
2859,29-11-17,shot,undetermined,,M,,Three Points,AZ,False,attack,,False,,
2860,29-11-17,shot,gun,24.0,M,B,Chicago,IL,False,other,,True,-87.616,41.784
2861,30-11-17,shot,gun,32.0,M,B,Hendersonville,NC,False,other,Foot,False,-82.43799999999999,35.349000000000004
2862,30-11-17,shot,gun,37.0,M,H,North Hollywood,CA,False,other,Car,False,-118.40700000000001,34.198
2863,01-12-17,shot,knife,33.0,M,W,York,SC,False,undetermined,,True,-81.186,35.033
2864,01-12-17,shot,unarmed,42.0,M,B,San Francisco,CA,False,other,Car,True,-122.38799999999999,37.719
2865,02-12-17,shot,knife,37.0,M,H,Colton,CA,True,other,Not fleeing,False,-117.36,34.078
2866,02-12-17,shot,gun,33.0,M,W,Colorado Springs,CO,False,attack,Not fleeing,False,-104.822,38.813
2867,03-12-17,shot,sword,62.0,M,W,La Marque,TX,False,attack,Not fleeing,False,-94.959,29.37
2868,04-12-17,shot,gun,46.0,M,W,Monticello,GA,False,attack,Not fleeing,False,-83.791,33.391
2869,05-12-17,shot,machete,69.0,M,H,Bronx,NY,False,other,Not fleeing,False,-73.92,40.808
2870,05-12-17,shot,gun,24.0,M,B,Bassett,VA,False,attack,Not fleeing,False,-79.997,36.791
2871,06-12-17,shot,unarmed,42.0,M,B,Lauderdale Lakes,FL,True,attack,Not fleeing,True,-80.197,26.151999999999997
2872,06-12-17,shot,gun,71.0,M,,Coral Springs,FL,True,undetermined,Not fleeing,False,-80.27600000000001,26.245
2873,06-12-17,shot,gun,49.0,M,W,Cheyenne,WY,False,attack,Not fleeing,False,-104.76799999999999,41.161
2874,07-12-17,shot,gun,35.0,M,W,Peshtigo,WI,False,attack,Car,False,-87.749,45.053999999999995
2875,07-12-17,shot,unarmed,19.0,M,N,Denver,CO,False,undetermined,Foot,False,-104.96600000000001,39.854
2876,07-12-17,shot,gun,40.0,M,W,Old Forge,PA,False,attack,Car,False,,
2877,07-12-17,shot,,34.0,M,B,Tucson,AZ,False,attack,Car,False,-110.88,32.236999999999995
2878,08-12-17,shot,gun,22.0,M,A,Redding,CA,False,attack,Not fleeing,False,-122.32600000000001,40.567
2879,09-12-17,shot,gun,16.0,M,W,Dover,DE,False,attack,Not fleeing,False,-75.558,39.163000000000004
2880,09-12-17,shot,gun,69.0,M,W,Rose Bud,AR,False,attack,Not fleeing,False,-91.969,35.330999999999996
2881,10-12-17,shot,knife,24.0,M,W,Point Loma,CA,False,other,,False,-117.24799999999999,32.731
2882,10-12-17,shot,Taser,28.0,M,N,Oklahoma City,OK,False,attack,Not fleeing,False,-97.42399999999999,35.406
2883,10-12-17,shot,knife,26.0,M,,Mobile,AL,False,attack,Not fleeing,False,-88.09,30.638
2884,10-12-17,shot and Tasered,knife,48.0,M,,Artesia,CA,False,attack,Not fleeing,False,-118.072,33.861
2885,11-12-17,shot,gun,,M,,Seattle,WA,False,attack,Car,True,-122.25299999999999,47.68
2886,11-12-17,shot,unknown weapon,51.0,M,W,Great Falls,MT,False,other,,False,-111.221,47.516999999999996
2887,12-12-17,shot,undetermined,50.0,F,W,Rincon,GA,True,other,Not fleeing,False,-81.237,32.241
2888,13-12-17,shot,vehicle,,M,,Northglenn,CO,False,attack,,False,-104.96799999999999,39.888000000000005
2889,13-12-17,shot,unknown weapon,,M,,Hamilton,AL,False,other,Not fleeing,False,-88.086,34.183
2890,14-12-17,shot,,20.0,M,B,New Britain,CT,False,other,Car,False,-72.76100000000001,41.673
2891,15-12-17,shot,gun,34.0,M,W,McMinnville,TN,False,attack,Not fleeing,False,-85.802,35.599000000000004
2892,15-12-17,shot,gun,57.0,M,,Lexington,VA,False,attack,Foot,False,-79.422,37.796
2893,15-12-17,shot,gun,,M,,Yonkers,NY,False,other,Car,False,-73.87100000000001,40.907
2894,15-12-17,shot,,30.0,M,,Wilmington,DE,False,other,Car,False,-75.652,39.73
2895,17-12-17,shot,unarmed,27.0,M,B,Hallandale Beach,FL,False,other,Car,False,-80.123,25.984
2896,17-12-17,shot,unknown weapon,,M,,Charleston,TN,False,other,Foot,False,-84.762,35.28
2897,17-12-17,shot,gun,52.0,M,,Bremerton,WA,False,attack,Not fleeing,False,-122.64299999999999,47.583999999999996
2898,17-12-17,shot,shovel,52.0,M,,Valley Head,WV,False,attack,Not fleeing,False,-80.01,38.559
2899,18-12-17,shot,hatchet,48.0,M,B,Oak Park,MI,False,other,Not fleeing,False,-83.199,42.458999999999996
2900,19-12-17,shot,knife,56.0,M,,Mulberry,AR,True,other,Foot,False,-91.78,35.162
2901,19-12-17,shot,knife,24.0,M,,The Colony,TX,False,other,Not fleeing,False,-96.87200000000001,33.101
2902,19-12-17,shot,gun,,M,,Kirkland,WA,False,other,Not fleeing,False,-122.194,47.708999999999996
2903,20-12-17,shot,toy weapon,33.0,M,W,Miami Township,OH,True,other,Not fleeing,False,-84.245,39.593
2904,20-12-17,shot,gun,56.0,M,,Anchorage,AK,False,attack,Not fleeing,False,-149.885,61.203
2905,20-12-17,shot,unarmed,35.0,M,,Farmington,NM,False,other,Not fleeing,False,-108.17200000000001,36.719
2906,20-12-17,shot,gun,,M,,Oceanside,CA,False,undetermined,Foot,False,-117.295,33.192
2907,21-12-17,shot,unarmed,6.0,M,W,Schertz,TX,False,other,Not fleeing,False,-98.257,29.552
2908,21-12-17,shot,pipe,30.0,F,W,Schertz,TX,False,other,Foot,True,-98.257,29.552
2909,21-12-17,shot,gun,26.0,M,H,Greeley,CO,True,other,Foot,False,-104.803,40.378
2910,22-12-17,shot,gun,51.0,M,,Harrisburg,PA,False,attack,Foot,False,-76.86399999999999,40.265
2911,22-12-17,shot,gun,40.0,M,W,Gilbert,MN,False,attack,Foot,False,-92.465,47.49
2912,22-12-17,shot,gun,62.0,M,,Pocatello,ID,False,other,Not fleeing,False,-112.43299999999999,42.883
2913,23-12-17,shot,metal object,32.0,M,,Los Angeles,CA,False,other,Foot,False,-118.589,34.217
2914,23-12-17,shot,undetermined,26.0,M,,Canaan,NH,False,undetermined,Not fleeing,False,-72.051,43.647
2915,24-12-17,shot,machete,46.0,M,H,Progreso,TX,False,other,Not fleeing,False,-97.949,26.112
2916,24-12-17,shot,gun,20.0,M,W,Fairbanks,AK,True,attack,Not fleeing,True,-147.716,64.83800000000001
2917,24-12-17,shot,knife,25.0,M,,Phoenix,AZ,False,other,Not fleeing,False,-112.04799999999999,33.476
